id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,reviews total,pre 2014 reviews,post 2014 reviews
341382,SXSW | RENOVATED 4 bedroom home near Downtown,1205884,Luke And Rachel,,78702,30.26496,-97.71495999999999,Entire home/apt,750,1,125,2019-03-17,1.4,1,0,71,77,48
341596,South Austin Ultra Modern,1733004,Julie,,78704,30.24754,-97.75855,Private room,120,2,62,2019-06-02,0.69,1,281,145,8,54
341624,Funky South Austin Home :: Easy Access to SXSW,1733263,Brad,,78745,30.21698,-97.77233000000001,Entire home/apt,250,2,4,2019-03-18,0.06,1,0,1,3,1
341665,3 bdrm close to downtown & airport!,1733499,Lynn,,78745,30.20962,-97.77531,Entire home/apt,240,2,30,2019-07-01,4.5,1,0,25,0,30
341909,3 BR-walk to SXSW / Convention Center,1734746,Eileen,,78702,30.2537,-97.73116,Entire home/apt,450,3,7,2019-03-13,0.09,1,0,2,5,2
342039,Private Guest House - Walk Downtown,1735494,Joey And Steph,,78702,30.25185,-97.73104000000001,Entire home/apt,135,2,261,2019-06-22,2.93,1,306,257,89,172
342243,Spacious Private Master Suite by the Month.,1736662,Teresa,,78759,30.416990000000002,-97.7544,Private room,32,31,1,2018-08-16,0.09,1,331,12,0,1
343258,"Artsy, Spacious South Austin Spot",1649892,Cecily,,78745,30.206329999999998,-97.79218,Entire home/apt,120,2,31,2016-10-23,0.35,1,202,33,21,10
343462,Charming Family Friendly Apartment,1742984,Rachel,,78721,30.26912,-97.68767,Entire home/apt,79,1,222,2019-07-07,2.49,1,327,19,52,170
344976,South Congress Getaway Bungalow,1749905,Adam,,78704,30.25035,-97.75721999999999,Entire home/apt,370,3,34,2019-06-18,0.52,1,262,15,1,33
345221,Austin Historic Home Downtown SxSW,1644218,Cecily,,78701,30.27105,-97.74933,Entire home/apt,299,3,7,2019-03-12,0.08,2,331,3,2,5
345473,Exquisite Boutique SoCo Cottage with Shops and Restaurants Nearby,1751224,Whitney,,78704,30.24547,-97.74739,Entire home/apt,295,2,39,2019-07-08,0.51,1,130,4,2,37
345536,Austin Artist's Hm. in Hippest Area,1752493,Gigi,,78704,30.248359999999998,-97.76186,Entire home/apt,165,2,167,2019-06-30,1.9,3,318,9,38,129
345571,SXSW/ACL/5 min. to downtown Austin-5-star reviews!,1217905,Christi,,78704,30.25702,-97.76414,Entire home/apt,582,2,17,2018-06-19,0.19,1,355,2,12,5
346316,Beautiful Home close to Zilker Park,1756426,Joan,,78704,30.2613,-97.78031,Entire home/apt,580,3,11,2019-03-13,0.24,1,342,2,0,11
347342,Perfect SXSW house (6th and Lamar),6846310,Evan + Jackie,,78703,30.274340000000002,-97.75466,Entire home/apt,302,3,1,2012-03-13,0.01,2,0,1,1,0
347449,Cute Clarksville Condo,1722520,Rachelle,,78703,30.282259999999997,-97.76035,Entire home/apt,156,5,3,2016-08-05,0.05,1,192,145,1,2
347572,East Austin Bungalow,1761506,Doug & Savanna,,78702,30.264870000000002,-97.71649000000001,Entire home/apt,125,2,16,2019-03-16,0.18,1,24,18,5,11
347654,ATX -SOCO 3bd House...beats hotels!,1761915,Charm,,78704,30.236179999999997,-97.74439,Entire home/apt,430,1,28,2019-05-26,0.31,2,178,206,2,26
347736,Modern downtown loft on 6th St,1366664,Jason,,78702,30.26659,-97.73298,Entire home/apt,149,3,418,2019-06-30,4.67,1,49,74,115,303
347802,Hyde Park Bungalow close to UT & DT,1594787,Ananda & Dunstan,,78751,30.30232,-97.72633,Entire home/apt,119,2,196,2018-03-25,2.19,1,0,13,87,109
347847,The Heart of Chic Eastside/Near UT & Downtown,1763086,Debbie,,78702,30.269920000000003,-97.73093,Entire home/apt,125,2,55,2019-07-07,1.43,1,84,1,0,55
347935,for formula one only...,1763742,Amber,,78704,30.2521,-97.76163000000001,Entire home/apt,600,5,1,2012-03-18,0.01,1,0,40,1,0
349447,"Eastside Cabana - Near UT,Downtown",1770424,Jason,,78702,30.27875,-97.72359,Entire home/apt,125,1,483,2019-07-02,5.42,5,331,41,103,380
349635,Central Austin (Tarrytown) Bed and Bath,1771402,Cindie,,78703,30.299329999999998,-97.77637,Private room,59,1,42,2019-03-18,0.59,1,64,47,15,27
352543,"Bright Private Townhouse close for ACL, F1 & SXSW",1785118,Kyla,,78704,30.24489,-97.77263,Entire home/apt,525,2,22,2019-04-28,0.25,1,360,55,4,18
353261, 4/3.5 SoCo Bungalow ,1789494,Lara,,78704,30.24336,-97.75152,Entire home/apt,675,3,118,2019-06-09,1.82,1,314,18,1,117
353955,SXSW Luxury 2 Bedroom appt!,1792021,Mykel,,78746,30.34442,-97.80005,Entire home/apt,225,3,1,2012-03-15,0.01,1,0,13,1,0
354263,Colorful Artsy and Unusual Guesthouse in Bouldin Creek,1752493,Gigi,,78704,30.24782,-97.76294,Entire home/apt,125,2,260,2019-06-26,2.91,3,334,3,82,178
354334,Stunning 2/2.5 PRIME ATX Location!,1781705,Jared,,78704,30.24515,-97.77143000000001,Entire home/apt,300,3,1,2013-03-14,0.01,2,0,14,1,0
354513,SXSW-Historic Home luxury-Central East Downtown,1795232,Sara,,78702,30.25859,-97.72983,Entire home/apt,908,3,5,2017-03-15,0.06,1,0,16,2,3
354542,★ Spacious Modern Luxury + Walk to Food & Bars! ★,1795524,Sarah,,78702,30.26332,-97.72081999999999,Entire home/apt,1000,3,104,2019-03-24,1.17,1,76,15,23,81
354569,Ultimate casually elegant retreat,2049988,Mike,,78703,30.28923,-97.7606,Entire home/apt,248,3,11,2017-07-05,0.12,1,0,4,2,9
355176,Private South Austin Guest House,1798140,Scott,,78745,30.22062,-97.77387,Entire home/apt,141,30,16,2019-04-27,0.18,1,263,53,11,5
355232,Great SXSW Location. 3br/2baths,1798084,Jeffrey,,78704,30.24803,-97.74556,Entire home/apt,1000,1,3,2017-03-19,0.04,1,365,9,2,1
355792,"Clean, Cute & Central-Clarksville!",1801114,An,,78703,30.27927,-97.75421999999999,Entire home/apt,119,2,12,2019-07-06,0.13,1,0,1,1,11
356675,Midcentury Modern in Central Austin,1805253,Trey,,78703,30.305870000000002,-97.77131999999999,Entire home/apt,1050,30,2,2013-06-01,0.02,1,0,3,2,0
356719,Cozy and Modern Home,1805524,Jai,,78723,30.30599,-97.69641,Entire home/apt,325,2,1,2012-11-20,0.01,1,0,5,1,0
356837,Upscale/Spacious Downtown Townhouse,1806205,Varun,,78701,30.2805,-97.74286,Entire home/apt,799,4,8,2017-03-14,0.09,1,363,52,5,3
357472,Spacious room w/ private bath in hot east side,1782393,Meredith And Rip,,78702,30.251759999999997,-97.7227,Private room,75,1,85,2019-06-13,0.95,1,67,4,22,63
357503,Best ACL 2015 / Austin Summer,1809146,David,,78704,30.249809999999997,-97.77781999999999,Entire home/apt,495,2,3,2015-10-13,0.04,1,0,4,1,2
357529,Zilker Home close to everything,1808807,Renee,,78704,30.2552,-97.76862,Entire home/apt,135,3,201,2019-07-07,2.26,2,124,67,7,194
358164,Beautiful  Private Cottage,1812799,Monica,,78751,30.31062,-97.7184,Private room,100,1,171,2019-06-17,1.92,1,320,36,31,140
358276,Central Spot! - The Blanco Hills Bedroom -,1163788,Olivia,,78702,30.27913,-97.71576,Private room,49,1,106,2019-06-05,1.24,6,2,1,3,103
358675,Adriatic Serenity,1815489,Lucy,,78746,30.29172,-97.83906,Entire home/apt,500,2,1,2019-02-24,0.22,2,333,9,0,1
359425,Cute 1/1 North Central Bungalow!,1818568,Carrie,,78757,30.33765,-97.72981999999999,Entire home/apt,200,1,2,2016-03-20,0.02,1,0,1,1,1
359716,Formula 1 Home Next to Zilker Park,1819829,Ryan,,78704,30.260590000000004,-97.77649,Entire home/apt,375,2,6,2015-10-12,0.08,1,0,2,4,2
359970,Perfect 1 b/b bungalow,1818990,Janell,,78702,30.257590000000004,-97.71779000000001,Entire home/apt,110,2,44,2019-05-26,1.56,2,151,1,0,44
360156,Cute  place 4mi to downtown,376066,Logan,,78721,30.27155,-97.68703000000001,Entire home/apt,300,1,121,2019-05-26,1.47,1,251,1,5,116
362525,Quiet Country Cottage Near Downtown,1827423,Vicki,,78741,30.22304,-97.71811,Entire home/apt,87,2,36,2019-06-12,0.4,1,243,4,2,34
362662,Downtown Central Austin HUGE HOUSE!,1832618,Robert,,78702,30.2532,-97.72391,Entire home/apt,500,2,140,2019-07-10,1.73,1,0,9,33,107
363040,Zilker Festival Suite,213651,Daniel,,78704,30.254559999999998,-97.77665,Entire home/apt,69,2,208,2019-07-08,2.34,2,120,1,49,159
363944,The Big Zilker. Minutes to it all!,1840480,Scott And Sally,,78704,30.25725,-97.77011,Entire home/apt,695,5,26,2018-05-20,0.41,10,277,98,2,24
364025,Perfect for ACL/SXSW. Walk everywhere!,1839064,Adriana,,78703,30.274070000000002,-97.75345,Entire home/apt,200,3,13,2019-03-14,0.17,1,0,72,2,11
364121,Private romantic getaway 150' above Lake Travis,871765,Bruce,,78734,30.394090000000002,-97.91906999999999,Private room,210,2,1,2017-10-22,0.05,1,360,42,0,1
364269,Zilker Treehouse. Minutes to it all!,1840480,Scott And Sally,,78704,30.2584,-97.76881,Entire home/apt,295,4,72,2019-06-18,0.81,10,277,1,1,71
364402,Short + long term - Central Austin!,1841318,Alice,,78751,30.32109,-97.71999,Private room,36,30,13,2019-05-15,0.23,2,236,34,2,11
365471,Hip E.Side Downtwn House Walk 2 ALL,1845598,D.K.,,78702,30.26002,-97.73317,Entire home/apt,258,1,66,2019-07-07,0.74,1,89,12,13,53
366403,Cherrywood SXSW Party UT Walking,1834167,Grace Marie,,78722,30.285529999999998,-97.72017,Entire home/apt,85,4,35,2017-03-19,0.55,4,0,2,17,18
366757,1200 Sq. Ft. House E of Downtown,1851632,Edna,,78702,30.26636,-97.70848000000001,Entire home/apt,207,1,7,2018-03-17,0.09,1,0,1,2,5
367356,Gorgeous Historic Hyde Park Cottage,1488733,Brooke,,78751,30.30632,-97.72200000000001,Entire home/apt,191,1,133,2019-06-23,1.5,34,246,120,12,121
367366,Large ATX Home Minutes to Downtown,1854873,Alex,,78721,30.265259999999998,-97.6846,Entire home/apt,135,2,75,2019-06-03,1.61,1,171,280,0,75
367445,Charming Hyde Park Casita,1855238,Caroline,,78751,30.306759999999997,-97.72635,Entire home/apt,101,3,171,2019-05-21,1.92,1,329,5,48,123
367789,Completely Renovated Mid Century,1856695,John,,78703,30.30665,-97.77150999999999,Entire home/apt,2150,4,1,2014-03-17,0.02,1,0,19,1,0
368156,Private Room B With Bath on SOCO,1348968,Sailing,,78704,30.246170000000003,-97.75256,Private room,80,1,139,2019-03-31,1.56,7,359,12,70,69
371539,Spacious Multi-Level Condo | Sleeps up to 10,1871009,Brad,,78701,30.2663,-97.7424,Entire home/apt,490,2,157,2019-07-08,2.39,1,308,7,13,144
372254,EZCamping in near SxSAustin!6,1568741,Jim O',,78745,30.209809999999997,-97.77037,Entire home/apt,14,2,19,2019-04-21,0.23,13,364,92,3,16
375142,"Weekend room near downtown, SoCo",1887493,Susan,,78704,30.253740000000004,-97.74519000000001,Private room,195,2,2,2017-11-21,0.03,3,0,2,1,1
377391,comfy & convenient lodging in 78704,1896666,Rachelle,,78704,30.23589,-97.76997,Entire home/apt,0,1,1,2017-10-16,0.05,1,0,46,0,1
381240,Urban condo walk to SoCO/downtown,1887493,Susan,,78704,30.2524,-97.74436999999999,Entire home/apt,595,4,3,2017-03-15,0.04,3,83,19,2,1
383689,Modern Loft in the Middle of Austin,1921749,Jamie,,78701,30.2636,-97.74204,Entire home/apt,177,1,481,2019-06-23,5.83,1,82,56,129,352
385526,Private Room C w/bath S.Congress,1348968,Sailing,,78704,30.245409999999996,-97.75255,Private room,89,1,55,2019-06-09,0.64,7,360,6,21,34
403090,Enjoy Rm in Artist's Hm N BEST AREA,1752493,Gigi,,78704,30.246579999999998,-97.7628,Entire home/apt,75,3,24,2015-03-02,0.29,3,0,13,20,4
406911,❤ of Austin/JULY SPECIAL/ Studio w/Screened Porch,1652515,Cynthia,,78704,30.259659999999997,-97.75555,Entire home/apt,95,1,256,2019-07-07,3.11,1,345,105,73,183
412290,GREAT Room - SOUTH CONGRESS Area!,1726978,Foulk,,78704,30.239440000000002,-97.7535,Private room,95,1,52,2018-01-17,0.64,1,0,14,38,14
424279,"Steps to S. Congress, stylish 2 bedroom oasis",1275188,Susie & Eoin,,78704,30.24035,-97.7522,Entire home/apt,95,29,16,2018-10-20,0.21,1,189,44,3,13
429368,Close to ZIlker Park and SXSW! Modern Treehouse!,422789,Tara,,78704,30.256120000000003,-97.78365,Entire home/apt,1200,3,6,2019-05-05,0.1,1,136,1,1,5
430683,Architectual Gem/ Pool,2141281,Melanie,,78731,30.33945,-97.76182,Entire home/apt,625,2,2,2016-05-30,0.02,2,9,15,1,1
433996,Modern Loft in the Heart of Austin!,2157243,Sean,,78704,30.26083,-97.77521,Entire home/apt,79,2,187,2019-06-20,2.16,3,188,4,18,169
435211,Austin Historic home bedroom only,1644218,Cecily,,78701,30.271320000000003,-97.74776999999999,Private room,82,2,146,2019-06-15,1.67,2,145,4,27,119
438411,Cozy central east home-kid friendly,2177425,Aga & B,,78702,30.266990000000003,-97.71361999999999,Entire home/apt,200,3,11,2019-04-15,0.13,1,173,13,1,10
442720,House on the Creek - 4BR/3BA - 10 minutes to City,2200336,Gretchen,,78746,30.2994,-97.79666,Entire home/apt,250,3,72,2019-07-06,0.83,1,215,11,7,65
442757,ACL DIGGS!  Studio Bungalow,2200456,Tressa,,78741,30.232290000000003,-97.69188,Entire home/apt,135,3,10,2018-11-30,0.11,7,285,1,9,1
445931,Central Austin-Modern-Light Filled-2BR Condo,2214820,Alexander,,78705,30.2864,-97.75225,Entire home/apt,129,30,16,2019-05-08,0.19,2,313,63,3,13
449710,"Great location; biking, commuting ",1849637,Dawn,,78758,30.365990000000004,-97.69784,Entire home/apt,165,7,1,2013-01-01,0.01,1,88,100,1,0
455978,3br/2ba Condo - Downtown Austin,2207164,Matthew,,78702,30.253740000000004,-97.73553000000001,Entire home/apt,400,2,3,2016-10-10,0.09,1,192,21,0,3
461404,Cute & Cozy Central Austin House,1021729,Nita,,78756,30.32225,-97.7296,Entire home/apt,102,2,59,2019-07-07,0.73,1,344,18,7,52
479197,Funky SoFi Condo! Walk downtown! Private bathroom,1918269,Amanda,,78704,30.257740000000002,-97.75158,Private room,35,30,20,2019-04-28,0.23,3,130,5,17,3
485360,Downtown Condo with Austin's best skyline view!,2402591,Jane,,78702,30.2698,-97.72854,Entire home/apt,135,2,63,2019-06-09,0.95,1,112,1,1,62
490139,PRIVATE ROOM! 5 mi. To DT,2374829,John,,78741,30.224429999999998,-97.69072,Private room,60,1,3,2015-06-15,0.05,5,365,1,1,2
501861,Downtown SoCo Guest House ,2476440,Michelle,,78704,30.25372,-97.74556,Entire home/apt,200,2,16,2019-05-19,0.49,2,336,149,0,16
508203,Modern home with hot tub close to downtown,661078,Gregg,,78741,30.224790000000002,-97.7246,Entire home/apt,175,3,189,2019-06-24,2.27,1,9,49,46,143
509270,1 BED/1B DUPLEX TEN MINS TO DOWNTOWN,2200456,Tressa,,78741,30.233490000000003,-97.69346999999999,Entire home/apt,125,30,8,2018-06-30,0.1,7,284,95,5,3
509833,Charming home in the ♥ of downtown,2511927,Amanda,,78703,30.274279999999997,-97.75716,Entire home/apt,224,2,50,2019-06-30,0.59,1,268,14,19,31
510168,Peaceful retreat in the trees,793021,Stevie D,,78733,30.34467,-97.86235,Entire home/apt,225,2,41,2019-06-23,0.69,1,358,1,3,38
517430,Elegant Upper Level Studio Minutes from Downtown,2546775,Rice,,78705,30.298840000000002,-97.73391,Entire home/apt,130,2,57,2019-07-03,0.81,1,190,15,1,56
521689,Awesome Space- Chill Yard!,2565803,Christine,,78745,30.20097,-97.81404,Entire home/apt,225,2,16,2019-03-11,0.28,1,7,138,2,14
522136,Downtown Oasis - Quiet Retreat!,2567934,Alexis,,78701,30.280040000000003,-97.74563,Entire home/apt,115,2,368,2019-06-17,4.28,1,118,1,139,229
524150,East Austin Eclectic Jewel  ,1711142,Katrina,,78702,30.26665,-97.71815,Private room,60,2,1,2015-03-18,0.02,1,0,14,0,1
525231,"Brentwood Guest House, Modern Home, Central Locale",2507231,Kris,,78757,30.33962,-97.73593000000001,Entire home/apt,135,2,49,2019-06-30,0.59,2,278,3,7,42
528338,Suite Spot (Zilker),2595932,Amber,,78704,30.261640000000003,-97.76158000000001,Entire home/apt,99,2,415,2019-07-07,4.82,2,120,13,133,282
533538,Amazing (Phone number hidden by Airbnb) BA pool/views,2198912,Greg,,78750,30.373359999999998,-97.79575,Entire home/apt,399,2,15,2019-07-07,0.19,1,161,67,4,11
539839,"Central south, 15 min to AIBA, COTA, SOCO, UT",2484820,Sheila,,78741,30.221420000000002,-97.73484,Entire home/apt,77,1,125,2019-06-01,1.58,2,0,1,17,108
540377,Beautiful SoCo House near downtown,989596,John,,78704,30.24945,-97.74613000000001,Entire home/apt,255,3,6,2018-03-18,0.08,2,0,14,3,3
541267,Beautiful Modern Home-East Austin,2660928,Brandon And G'Nell,,78724,30.290670000000002,-97.64235,Entire home/apt,300,2,5,2015-11-10,0.06,1,0,14,4,1
542124,Designer Oasis-East Central Austin,2457470,Sharon,,78702,30.27665,-97.71857,Private room,100,2,21,2019-05-26,0.27,2,365,220,3,18
557773,Cottage w Loft & Screened in Porch,1702279,Aaron And Amelia,,78751,30.320290000000004,-97.71996999999999,Entire home/apt,117,2,41,2019-05-26,0.71,1,120,5,4,37
560094,"Luxury Home/Downtown, Zilker, ACL,HotTub",4335991,Karen,,78704,30.249209999999998,-97.78566,Entire home/apt,325,2,28,2019-06-09,0.34,4,328,9,9,19
563735,Zen Modern Home Near Downtown AUS,2771838,Pamela,,78704,30.25132,-97.79406,Private room,55,30,1,2013-10-07,0.01,1,365,8,1,0
568456,Design Pad with Art in Every Corner,16872,Melissa,,78704,30.243479999999998,-97.74093,Private room,95,2,10,2019-05-26,0.13,2,0,72,2,8
577499,Sunny Zilker Neighborhood Studio,2839795,Margo,,78704,30.25783,-97.76449000000001,Entire home/apt,95,2,316,2019-07-07,3.82,1,336,647,78,238
585041,SOCO!  6 bedroom on Travis Heights,1710302,Lindsay,,78704,30.23692,-97.74599,Entire home/apt,500,1,98,2019-06-09,1.17,16,313,1,31,67
586648,South east Austin-comfortable room,2484820,Sheila,,78741,30.222279999999998,-97.73331,Private room,49,2,22,2015-04-20,0.27,2,3,3,17,5
587572,Austin Getaway,7976770,Andrew,,78704,30.2466,-97.76628000000001,Entire home/apt,95,2,138,2019-04-17,1.66,1,230,31,26,112
592958,The Coach House Austin on SOCO,2927288,Tracy,,78704,30.243209999999998,-97.75469,Entire home/apt,415,2,33,2019-04-14,0.43,2,291,11,12,21
593102,Rosedale's Casa Blanca: ACL/Form 1 ,2852664,Lori,,78756,30.315440000000002,-97.74511,Entire home/apt,500,2,2,2013-03-12,0.02,1,365,23,2,0
602877,Stylish Furnished Condo with Pool,1280071,Alexis,,78757,30.35994,-97.73144,Entire home/apt,75,30,4,2018-06-18,0.05,1,208,29,2,2
603084,"Modern, Spacious 3/2/2 South Austin",1282837,Joseph,,78745,30.20283,-97.79705,Entire home/apt,200,30,80,2019-06-24,0.99,2,0,236,25,55
607536,Mid-Century Modern E Austin- 2 Rooms in a house,2546033,Adam,,78723,30.302670000000003,-97.67915,Private room,70,1,99,2019-03-26,1.19,1,314,26,37,62
609427,Studio on funky S 3rd St. near SOCO,10615,Simon,,78704,30.2452,-97.76084,Entire home/apt,90,30,45,2019-05-11,0.53,2,146,16,24,21
609618,Clean Room & Own Bath in 50's home,2989106,Janet,,78722,30.300859999999997,-97.7152,Private room,70,2,26,2019-05-05,0.32,1,253,10,13,13
620532,French Place Studio,806961,James,,78722,30.290770000000002,-97.71777,Entire home/apt,55,30,10,2018-12-18,0.12,2,92,1,1,9
622030,East Austin Chalet close to Downtown,745845,Lori,,78702,30.273509999999998,-97.7036,Entire home/apt,140,2,30,2019-06-30,0.47,1,75,20,9,21
622062,Private Artist Studio in Downtown Austin,437941,Amy,,78703,30.27634,-97.75923,Entire home/apt,85,2,89,2019-05-27,1.06,1,199,2,39,50
622495,The Blue Dahlia--close to Downtown!,12409,Flip,,78705,30.28727,-97.75225,Entire home/apt,130,4,24,2019-06-15,0.3,2,271,17,11,13
623679,East Austin Willow Garden Paradise,3093222,Sarah,,78702,30.25787,-97.72699,Entire home/apt,250,2,22,2019-06-07,1.36,1,352,28,0,22
628034,Charming Home with Vintage Details - East Downtown,2436512,Crystal,,78702,30.27215,-97.71916999999999,Entire home/apt,100,1,407,2019-07-06,4.88,8,326,3,115,292
631071,3/2 Home Near Zilker & Downtown,3104238,Sarah,,78704,30.25388,-97.77322,Entire home/apt,800,4,4,2016-03-15,0.05,1,365,7,2,2
632659,Central/East Modern Guest House,3147504,Michelle,,78722,30.282059999999998,-97.71795,Entire home/apt,135,2,234,2019-06-30,2.9,1,124,11,48,186
636996,Quiet Getaway; Close to DNTN/UT/Trails & Townlake,552705,"Amanda (Marz, Nickname)",,78703,30.28445,-97.77043,Entire home/apt,95,2,1,2019-07-07,1.0,1,337,9,0,1
637480,Clarksville Bright Cozy Gem,3179679,Jazmine,,78703,30.279329999999998,-97.75131,Entire home/apt,175,3,10,2018-09-19,0.34,1,77,2,0,10
644051,Huge Craftsman Bungalow in SoCo,3222157,Tracey,,78704,30.24972,-97.73886999999999,Entire home/apt,600,2,20,2019-06-16,0.25,1,275,10,3,17
644773,Southwestern Adobe Guest House,10615,Simon,,78733,30.34245,-97.86974000000001,Entire home/apt,75,31,63,2019-04-30,0.77,2,68,5,19,44
644895,"Westlake Hills Townhouse, minutes from downtown",3228347,Brandon,,78746,30.310270000000003,-97.80006999999999,Entire home/apt,288,3,72,2019-07-07,1.03,1,308,3,1,71
646358,"SXSW & ACL &  F1- Fab! South Austin! ""WEST O""",3239177,Teresa (Tessa),,78704,30.242820000000002,-97.76199,Entire home/apt,235,2,44,2019-03-14,0.57,1,328,22,11,33
646392,Travis Heights Hideaway SoCo studio,2076136,Kathleen,,78704,30.244529999999997,-97.73892,Entire home/apt,98,1,597,2019-07-10,7.19,3,316,42,151,446
649833,SXSW Downtown Austin 94 Walk Score,3262147,Perry,,78701,30.276640000000004,-97.7498,Entire home/apt,899,3,1,2013-03-13,0.01,1,365,11,1,0
656290,QUIET DOWNTOWN LOFT LIVING /OFFICE MONTHLY RENTAL,2200456,Tressa,,78701,30.27308,-97.74698000000001,Entire home/apt,200,2,5,2015-05-03,0.06,7,72,73,3,2
